SYMBOL,DATE,PRICE,SIZE
AAPL,20130313 11:00:00,431.48,1723749
AAPL,20130313 12:00:00,431.64,1058393
AAPL,20130313 13:00:00,433.13,1624227
AAPL,20130313 14:00:00,431.56,1439468
AAPL,20130313 15:00:00,428.98,2515238
AAPL,20130314 9:00:00,432.76,2323166
AAPL,20130314 10:00:00,432.35,2388056
AAPL,20130314 11:00:00,432.12,1482457
AAPL,20130314 12:00:00,433.02,1091048
AAPL,20130314 13:00:00,432.34,757282
AAPL,20130314 14:00:00,432.12,605972
AAPL,20130314 15:00:00,432.48,1389909
AAPL,20130315 9:00:00,439.90,8979210
AAPL,20130315 10:00:00,440.12,3855290
AAPL,20130315 11:00:00,440.48,1483530
AAPL,20130315 12:00:00,442.47,2205883
AAPL,20130315 13:00:00,443.60,1412088
AAPL,20130315 14:00:00,441.80,1906115
AAPL,20130315 15:00:00,442.24,3241882
AAPL,20130318 9:00:00,444.92,3583871
AAPL,20130318 10:00:00,448.19,3164902
AAPL,20130318 11:00:00,449.12,1804587
AAPL,20130318 12:00:00,451.52,2656343
AAPL,20130318 13:00:00,453.28,2239277
AAPL,20130318 14:00:00,455.49,2654386
AAPL,20130318 15:00:00,455.83,4535043
AAPL,20130319 9:00:00,458.69,3729482
AAPL,20130319 10:00:00,455.31,3798777
AAPL,20130319 11:00:00,452.47,2455342
AAPL,20130319 12:00:00,450.30,2014978
AAPL,20130319 13:00:00,449.99,1497081
AAPL,20130319 14:00:00,451.78,1758763
AAPL,20130319 15:00:00,453.23,2878307
AAPL,20130320 9:00:00,453.56,2492093
AAPL,20130320 10:00:00,451.63,2204420
AAPL,20130320 11:00:00,450.94,1210415
AAPL,20130320 12:00:00,451.14,1130522
AAPL,20130320 13:00:00,451.81,616264
AAPL,20130320 14:00:00,452.02,1037960
AAPL,20130320 15:00:00,451.86,1799236
AAPL,20130321 9:00:00,452.36,2104972
AAPL,20130321 10:00:00,451.89,1605962
AAPL,20130321 11:00:00,452.65,1234600
AAPL,20130321 12:00:00,455.23,2615637
AAPL,20130321 13:00:00,456.64,2306289
AAPL,20130321 14:00:00,455.03,1616334
AAPL,20130321 15:00:00,454.17,1919254
AAPL,20130322 9:00:00,454.92,1824056
AAPL,20130322 10:00:00,456.35,1930116
AAPL,20130322 11:00:00,456.37,957998
AAPL,20130322 12:00:00,458.65,2414552
AAPL,20130322 13:00:00,460.44,2253904
AAPL,20130322 14:00:00,460.98,1464057
AAPL,20130322 15:00:00,461.25,2641401
AAPL,20130325 9:00:00,466.62,3369956
AAPL,20130325 10:00:00,467.88,3531999
AAPL,20130325 11:00:00,464.92,2830132
AAPL,20130325 12:00:00,463.77,1529686
AAPL,20130325 13:00:00,464.15,1802079
AAPL,20130325 14:00:00,465.51,1462604
AAPL,20130325 15:00:00,463.23,2748385
AAPL,20130326 9:00:00,463.22,2015451
AAPL,20130326 10:00:00,462.03,2503917
AAPL,20130326 11:00:00,462.57,1087222
AAPL,20130326 12:00:00,462.33,799815
AAPL,20130326 13:00:00,463.15,805772
AAPL,20130326 14:00:00,462.21,1028925
AAPL,20130326 15:00:00,461.19,1768903
AAPL,20130327 9:00:00,455.18,2323556
AAPL,20130327 10:00:00,453.61,2248327
AAPL,20130327 11:00:00,453.05,1342277
AAPL,20130327 12:00:00,452.04,1259963
AAPL,20130327 13:00:00,451.90,906156
AAPL,20130327 14:00:00,452.98,1140295
AAPL,20130327 15:00:00,452.15,2111376
AAPL,20130328 9:00:00,449.91,2394267
AAPL,20130328 10:00:00,448.89,2119645
AAPL,20130328 11:00:00,445.73,2776538
AAPL,20130328 12:00:00,444.43,1623537
AAPL,20130328 13:00:00,444.08,834165
AAPL,20130328 14:00:00,442.59,1788366
AAPL,20130328 15:00:00,442.58,2909897
AAPL,20130401 9:00:00,439.36,2762930
AAPL,20130401 10:00:00,434.98,3128621
AAPL,20130401 11:00:00,435.26,1147872
AAPL,20130401 12:00:00,434.01,949989
AAPL,20130401 13:00:00,434.68,783617
AAPL,20130401 14:00:00,433.76,979970
AAPL,20130401 15:00:00,429.84,3660949
AAPL,20130402 9:00:00,432.01,3759288
AAPL,20130402 10:00:00,435.30,3194397
AAPL,20130402 11:00:00,436.15,1689155
AAPL,20130402 12:00:00,436.59,1127415
AAPL,20130402 13:00:00,434.45,2688562
AAPL,20130402 14:00:00,429.37,3189908
AAPL,20130402 15:00:00,429.21,2528883
AAPL,20130403 9:00:00,433.95,2296185
AAPL,20130403 10:00:00,435.65,2765909
AAPL,20130403 11:00:00,435.01,1576743
AAPL,20130403 12:00:00,432.55,1509913
AAPL,20130403 13:00:00,431.26,1243342
AAPL,20130403 14:00:00,432.39,1427170
AAPL,20130403 15:00:00,432.14,1876940
AAPL,20130404 9:00:00,429.86,2652573
AAPL,20130404 10:00:00,428.79,2409114
AAPL,20130404 11:00:00,427.90,1412193
AAPL,20130404 12:00:00,427.07,2224459
AAPL,20130404 13:00:00,428.68,1383495
AAPL,20130404 14:00:00,428.47,894709
AAPL,20130404 15:00:00,427.26,1446418
AAPL,20130405 9:00:00,422.63,2536848
AAPL,20130405 10:00:00,422.73,2413915
AAPL,20130405 11:00:00,423.70,1532128
AAPL,20130405 12:00:00,422.68,1104675
AAPL,20130405 13:00:00,422.31,1026331
AAPL,20130405 14:00:00,422.69,972156
AAPL,20130405 15:00:00,421.57,3478631
AAPL,20130408 9:00:00,425.99,1908645
AAPL,20130408 10:00:00,424.31,1996929
AAPL,20130408 11:00:00,423.94,1156770
AAPL,20130408 12:00:00,423.29,866944
AAPL,20130408 13:00:00,424.77,1011701
AAPL,20130408 14:00:00,425.93,1298503
AAPL,20130408 15:00:00,425.56,1444836
AAPL,20130409 9:00:00,424.50,1532259
AAPL,20130409 10:00:00,423.96,1382724
AAPL,20130409 11:00:00,423.28,1185187
AAPL,20130409 12:00:00,424.08,970370
AAPL,20130409 13:00:00,426.97,1664051
AAPL,20130409 14:00:00,426.40,1120928
AAPL,20130409 15:00:00,426.75,1834553
AAPL,20130410 9:00:00,427.75,1994482
AAPL,20130410 10:00:00,430.36,3068324
AAPL,20130410 11:00:00,433.61,2344857
AAPL,20130410 12:00:00,434.86,1375626
AAPL,20130410 13:00:00,435.62,1083344
AAPL,20130410 14:00:00,435.54,1253275
AAPL,20130410 15:00:00,435.96,1948935
AAPL,20130411 9:00:00,432.22,1990349
AAPL,20130411 10:00:00,434.02,2333144
AAPL,20130411 11:00:00,436.40,2246064
AAPL,20130411 12:00:00,433.86,1327817
AAPL,20130411 13:00:00,435.19,1083977
AAPL,20130411 14:00:00,434.20,1030748
AAPL,20130411 15:00:00,434.38,1391855
AAPL,20130412 9:00:00,432.30,1558148
AAPL,20130412 10:00:00,431.43,1899137
